8213	activist	help	militia
8214	obama	push	netanyahu
8215	father	leave	mother
8216	christian	leave	iraq
8217	police	confront	militia
8218	police	arrest	protester
8219	police	disperse	protester
8220	mccain	lead	obama
8221	israel	attack	iran
8222	muslims	condemn	extremist
8223	police	detain	protester
8224	gunman	kill	teenager
8225	militant	shoot	soldier
8226	activist	oppose	regime
8227	police	disperse	protester
8228	israel	attack	iran
8229	ally	accuse	iran
8230	israel	accuse	iran
8231	iran	help	israel
8232	iran	help	regime
8233	militant	fight	police
8234	militant	kill	guard
8235	jews	attack	police
8236	extremist	murder	soldier
8237	officer	advise	army
8238	regime	kill	civilian
8239	israel	attack	iran
8240	militant	kill	soldier
8241	terrorist	kill	syria
8242	iraq	help	u.s.
8243	iraq	condemn	syria
8244	washington	capture	terrorist
8245	guard	confront	terrorist
8246	terrorist	attack	civilian
8247	iran	help	israel
8248	iran	help	regime
8249	terrorist	kill	athlete
8250	iran	accuse	israel
8251	netanyahu	criticize	administration
8252	police	disperse	protester
8253	jews	attack	police
8254	extremist	murder	soldier
8255	iranians	threaten	israel
8256	police	shoot	protester
8257	administration	abandon	israel
8258	army	kill	militant
8259	police	chase	protestor
8260	morsi	warn	iran
8261	rebel	defeat	assad
8262	iran	assist	syria
8263	officer	attack	daughter
8264	netanyahu	criticize	administration
8265	al-assad	flee	syria
8266	iranians	threaten	israel
8267	police	shoot	protester
8268	obama	punish	israel
8269	israel	attack	iran
8270	syria	kill	civilian
8271	army	kill	terrorist
8272	regime	kill	soldier
8273	king	succeed	father
8274	sister	flee	syria
8275	israel	kill	palestinian
8276	police	arrest	iranians
8277	washington	help	militia
8278	muslims	kill	libya
8279	muslims	kill	iraq
8280	obama	encourage	extremist
8281	morsi	warn	iran
8282	morsi	warn	iran
8283	washington	help	insurgent
8284	iran	help	syria
8285	army	kill	palestinian
8286	assad	fight	rebel
8287	soldier	kill	terrorist
8288	obama	kill	laden
8289	militant	kill	guard
8290	muslims	fight	police
8291	regime	confront	iran
8292	officer	flee	syria
8293	gunman	attack	soldier
8294	officer	bring	mother
8295	protester	battle	police
8296	activist	lead	protester
8297	militant	kill	guard
8298	washington	blame	militia
8299	woman	marry	muslims
8300	police	chase	protester
8301	assad	fight	rebel
8302	washington	help	insurgent
8303	netanyahu	praise	soldier
8304	iran	accuse	israel
8305	protester	attack	militia
8306	israel	hit	iran
8307	washington	push	china
8308	guard	defend	gaddafi
8309	soldier	help	civilian
8310	police	arrest	militant
8311	police	kill	militant
8312	morsi	praise	obama
8313	china	condemn	israel
8314	army	arrest	officer
8315	iran	threaten	israel
8316	israel	attack	palestinian
8317	police	kill	terrorist
8318	israel	attack	iran
8319	husband	threaten	officer
8320	protester	attack	militia
8321	iran	blame	israel
8322	iran	accuse	israel
8323	netanyahu	praise	soldier
8324	obama	kill	laden
8325	ally	lead	iran
8326	gunman	kill	police
8327	muslims	marry	christian
8328	obama	threaten	israel
8329	tehran	accuse	israel
8330	republican	criticize	obama
8331	soldier	kill	civilian
8332	gunman	kill	teenager
8333	police	hit	woman
8334	democrat	accuse	republican
8335	sister	flee	syria
8336	jews	leave	iraq
8337	obama	thank	morsi
8338	iranians	train	syria
8339	obama	condemn	iran
8340	iran	attack	israel
8341	father	rule	syria
8342	netanyahu	criticize	obama
8343	enemy	attack	iran
8344	iran	threaten	israel
8345	obama	condemn	iran
8346	obama	warn	iran
8347	iran	back	assad
8348	china	back	assad
8349	obama	accuse	regime
8350	ally	accuse	iran
8351	father	rule	syria
8352	activist	leave	iran
8353	iran	aid	regime
8354	army	execute	palestinian
8355	child	threaten	regime
8356	criminal	kill	woman
8357	assange	accuse	obama
8358	abbas	defy	jerusalem
8359	israel	save	regime
8360	terrorist	kill	jews
8361	israel	attack	iran
8362	woman	face	policeman
8363	militia	execute	civilian
8364	assange	accuse	obama
8365	refugee	flee	syria
8366	israeli	warn	netanyahu
8367	police	arrest	activist
8368	netanyahu	push	obama
8369	taleban	kill	civilian
8370	regime	stop	al-asad
8371	regime	leave	al-asad
8372	obama	leave	netanyahu
8373	democrat	accuse	republican
8374	refugee	flee	syria
8375	gadhafi	push	child
8376	israel	kill	militant
8377	netanyahu	push	washington
8378	republican	accuse	obama
8379	obama	face	democrat
8380	abbas	denounce	israel
8381	republican	accuse	administration
8382	abbas	accuse	israel
8383	gunman	kill	soldier
8384	police	arrest	smuggler
8385	criminal	join	militia
8386	father	face	killer
8387	police	kill	guard
8388	abbas	denounce	israel
8389	republican	accuse	administration
8390	israel	attack	iran
8391	netanyahu	thank	obama
8392	republican	criticize	obama
8393	republican	accuse	administration
8394	refugee	flee	syria
8395	morsi	warn	iran
8396	wife	murder	child
8397	protester	kill	teenager
8398	father	marry	mother
8399	rebel	shoot	guard
8400	israel	attack	iran
8401	rebel	shoot	guard
8402	murderer	target	protester
8403	murderer	kill	civilian
8404	civilian	leave	syria
8405	iran	condemn	administration
8406	sister	leave	libya
8407	syria	oppose	regime
8408	rebel	kill	soldier
8409	wife	leave	iran
8410	child	leave	iran
8411	policeman	rape	woman
8412	assad	fight	rebel
8413	israel	accuse	iran
8414	army	kill	officer
8415	refugee	flee	syria
8416	republican	accuse	obama
8417	syria	oppose	regime
8418	gunman	shoot	policeman
8419	israel	attack	iran
8420	activist	attack	officer
8421	protester	attack	police
8422	israel	attack	iran
8423	israel	attack	iran
8424	officer	rape	woman
8425	israel	accuse	iran
8426	iran	warn	syria
8427	protester	leave	syria
8428	protester	fight	police
8429	republican	accuse	administration
8430	iraq	allow	terrorist
8431	iran	back	regime
8432	abbas	accuse	israel
8433	abbas	accuse	israel
8434	police	disperse	protester
8435	father	take	daughter
8436	rebel	seize	soldier
8437	democrat	blame	bush
8438	police	arrest	child
8439	israel	attack	iran
8440	republican	accuse	obama
8441	terrorist	attack	soldier
8442	judge	order	iran
8443	regime	fight	rebel
8444	islamists	kill	hostage
8445	rebel	seize	soldier
8446	netanyahu	praise	abbas
8447	abbas	accuse	israel
8448	rebel	fight	regime
8449	obama	attack	republican
8450	police	kill	taleban
8451	regime	kill	civilian
8452	al-assad	kill	civilian
8453	israel	accuse	iran
8454	islamists	kill	hostage
8455	syria	attack	israel
8456	father	see	child
8457	killer	defend	terrorist
8458	criminal	defend	terrorist
8459	police	arrest	prisoner
8460	abbas	accuse	israel
8461	israel	attack	iran
8462	police	disperse	protester
8463	wife	take	daughter
8464	israel	accuse	iran
8465	refugee	criticize	iran
8466	militant	attack	officer
8467	militant	attack	officer
8468	militant	kill	daughter
8469	enemy	defeat	army
8470	muslims	defend	jerusalem
8471	israel	treat	palestinian
8472	taleban	kill	officer
8473	syria	face	enemy
8474	thug	beat	prisoner
8475	child	support	regime
8476	regime	arrest	woman
8477	husband	treat	wife
8478	obama	blame	bush
8479	libyans	train	rebel
8480	iran	support	politician
8481	army	kill	militant
8482	al-assad	accuse	iran
8483	protester	fight	enemy
8484	officer	kill	civilian
8485	syria	blame	rebel
8486	police	arrest	daughter
8487	child	support	regime
8488	army	kill	terrorist
8489	italy	lose	hero
8490	enemy	threaten	iran
8491	iran	face	regime
8492	ally	defeat	enemy
8493	rebel	kill	gaddafi
8494	soldier	kill	civilian
8495	iraq	execute	iraqis
8496	muslims	condemn	italy
8497	obama	take	wife
8498	officer	arrest	woman
8499	iran	help	syria
8500	iran	advise	syria
8501	republican	accuse	obama
8502	iran	fight	mother
8503	activist	criticize	army
8504	guard	prevent	terrorist
8505	youth	leave	policeman
8506	army	capture	soldier
8507	officer	arrest	woman
8508	iran	abandon	regime
8509	syria	pursue	terrorist
8510	extremist	kill	woman
8511	republican	accuse	administration
8512	obama	attack	administration
8513	taliban	target	father
8514	abbas	accuse	israel
8515	jews	leave	woman
8516	republican	criticize	administration
8517	militant	kill	civilian
8518	u.s.	kill	militant
8519	militant	kill	civilian
8520	administration	blame	protester
8521	democrat	defend	administration
8522	democrat	accuse	republican
8523	muslims	defeat	army
8524	iran	defend	regime
8525	obama	chase	laden
8526	iranians	assist	regime
8527	terrorist	kill	israeli
8528	israel	defend	civilian
8529	assad	fight	rebel
8530	iraqis	accuse	iran
8531	regime	fight	army
8532	wife	see	child
8533	jews	flee	libya
8534	police	confront	thug
8535	iran	threaten	ally
8536	iran	threaten	israel
8537	child	lose	father
8538	morsi	blame	regime
8539	obama	chase	laden
8540	regime	fight	army
8541	obama	warn	rebel
8542	obama	warn	regime
8543	netanyahu	accuse	barak
8544	insurgent	capture	soldier
8545	iran	aid	regime
8546	rebel	fight	regime
8547	militia	force	politician
8548	libya	assist	u.s.
8549	officer	leave	army
8550	muslims	allow	enemy
8551	morsi	accuse	islamists
8552	wife	raise	child
8553	officer	follow	enemy
8554	rebel	kill	father
8555	youth	support	morsi
8556	iranians	back	army
8557	militia	kill	syria
8558	army	kill	child
8559	police	arrest	palestinian
8560	police	disperse	protester
8561	army	kill	terrorist
8562	rebel	kill	policeman
8563	taleban	kill	child
8564	taleban	shoot	daughter
8565	child	support	regime
8566	soldier	warn	attacker
8567	netanyahu	accuse	barak
8568	ally	accuse	iran
8569	washington	protect	israel
8570	u.s.	defy	obama
8571	israel	defy	obama
8572	terrorist	kill	hostage
8573	israel	kill	militant
8574	regime	target	child
8575	taleban	shoot	civilian
8576	child	support	regime
8577	soldier	shoot	civilian
8578	iran	help	insurgent
8579	scientist	advise	administration
8580	militant	kill	policeman
8581	administration	blame	protester
8582	israel	attack	iran
8583	washington	accuse	iran
8584	ally	accuse	iran
8585	army	kill	gunman
8586	republican	accuse	obama
8587	army	kill	civilian
8588	republican	attack	administration
8589	israel	accuse	iran
8590	terrorist	take	teacher
8591	regime	attack	iran
8592	child	topple	al-asad
8593	iran	abandon	al-asad
8594	soldier	arrest	palestinian
8595	israel	attack	iran
8596	libyans	punish	attacker
8597	king	allow	woman
8598	obama	blame	bush
8599	u.s.	stop	iran
8600	mother	ask	officer
8601	washington	help	israel
8602	army	confront	israel
8603	king	allow	woman
8604	regime	fight	islamists
8605	militant	kill	officer
8606	israel	release	woman
8607	terrorist	target	officer
8608	police	kill	terrorist
8609	officer	kill	woman
8610	politician	accuse	regime
8611	politician	accuse	syria
8612	activist	accuse	syria
8613	politician	accuse	assad
8614	muslims	back	regime
8615	gunman	kill	woman
8616	politician	accuse	syria
8617	iraq	kill	soldier
8618	militant	attack	u.s.
8619	israel	save	al-asad
8620	muslims	back	assad
8621	al-asad	kill	woman
8622	israel	warn	activist
8623	tehran	face	administration
8624	iran	oppose	regime
8625	muslims	back	assad
8626	civilian	kill	soldier
8627	politician	accuse	assad
8628	protester	take	hostage
8629	killer	shoot	woman
8630	republican	accuse	obama
8631	muslims	back	regime
8632	morsi	warn	al-assad
8633	police	arrest	protester
8634	sunni	back	rebel
8635	politician	blame	syria
8636	israel	accuse	iran
8637	sunni	challenge	syria
8638	sunni	challenge	ally
8639	politician	blame	syria
8640	al-assad	succeed	father
8641	tehran	follow	washington
8642	republican	accuse	obama
8643	youth	fight	gunman
8644	army	urge	politician
8645	iran	back	rebel
8646	sunni	oppose	regime
8647	politician	blame	syria
8648	obama	denounce	al-assad
8649	republican	accuse	iranians
8650	sunni	challenge	syria
8651	politician	blame	syria
8652	army	chase	gunman
8653	militia	take	child
8654	protester	accuse	syria
8655	sunni	challenge	ally
8656	obama	stop	china
8657	youth	fight	gunman
8658	obama	encourage	iran
8659	police	arrest	woman
8660	politician	accuse	syria
8661	soldier	kill	gunman
8662	republican	back	bush
8663	extremist	attack	soldier
8664	obama	criticize	bush
8665	obama	stop	china
8666	taliban	execute	woman
8667	iran	fight	al-qaeda
8668	soldier	kill	iraq
8669	israel	hit	iran
8670	police	arrest	thief
8671	regime	release	woman
8672	regime	release	child
8673	obama	face	republican
8674	terrorist	infiltrate	israel
8675	pentagon	condemn	iraq
8676	obama	kill	laden
8677	regime	accuse	israel
8678	regime	accuse	israel
8679	sunni	challenge	syria
8680	sunni	challenge	ally
8681	regime	release	woman
8682	regime	release	child
8683	ally	accuse	iran
8684	republican	accuse	obama
8685	regime	accuse	rebel
8686	mccain	criticize	obama
8687	army	stop	syria
8688	bush	praise	gadhafi
8689	enemy	target	civilian
8690	israeli	attack	iran
8691	iran	denounce	israel
8692	wife	join	husband
8693	soldier	fight	insurgent
8694	mother	lose	husband
8695	morsi	praise	muslims
8696	police	pursue	wife
8697	insurgent	attack	civilian
8698	migrant	rescue	italy
8699	washington	blame	regime
8700	politician	leave	militia
8701	obama	defeat	mccain
8702	father	flee	syria
8703	politician	attack	iran
8704	gunman	kill	civilian
8705	revolutionary	force	enemy
8706	army	protect	civilian
8707	insurgent	target	politician
8708	obama	protect	woman
8709	iran	accuse	israel
8710	army	accuse	rebel
8711	regime	blame	rebel
8712	israel	attack	iran
8713	taleban	kill	child
8714	ally	accuse	al-asad
8715	iran	back	assad
8716	militant	shoot	child
8717	army	kill	insurgent
8718	israel	hit	iran
8719	iran	confront	israel
8720	washington	accuse	iran
8721	gunman	target	civilian
8722	terrorist	murder	child
8723	china	back	regime
8724	israel	attack	iran
8725	rebel	challenge	regime
8726	tehran	defeat	enemy
8727	israel	accuse	iran
8728	soldier	kill	civilian
8729	christian	embrace	refugee
8730	iraq	kill	laden
8731	administration	stop	iran
8732	army	confront	rebel
8733	tehran	advise	assad
8734	iran	warn	politician
8735	iran	back	regime
8736	rebel	kill	soldier
8737	china	protect	assad
8738	obama	defeat	mccain
8739	republican	criticize	hero
8740	netanyahu	hit	iran
8741	police	arrest	baby
8742	officer	kill	police
8743	militant	kill	israeli
8744	palestinian	accuse	israel
8745	iran	blame	israel
8746	rebel	kill	soldier
8747	rebel	push	soldier
8748	islamists	blame	regime
8749	rebel	kill	soldier
8750	rebel	kill	soldier
8751	republican	accuse	obama
8752	police	arrest	woman
8753	rebel	kill	soldier
8754	army	defeat	enemy
8755	republican	accuse	administration
8756	police	accuse	judge
8757	refugee	flee	syria
8758	rebel	kill	soldier
8759	obama	condemn	administration
8760	wife	raise	father
8761	rebel	kill	soldier
8762	rebel	kill	soldier
8763	rebel	kill	soldier
8764	police	shoot	protester
8765	officer	push	woman
8766	army	defeat	al-asad
8767	israel	accuse	iran
8768	obama	beat	wife
8769	iranians	attack	israel
8770	soldier	capture	murderer
8771	obama	order	pentagon
8772	rebel	kill	soldier
8773	israel	attack	iran
8774	regime	kill	muslims
8775	teacher	bring	daughter
8776	israel	kill	palestinian
8777	wife	help	child
8778	obama	order	pentagon
8779	obama	save	israel
8780	rebel	defeat	assad
8781	politician	join	protester
8782	obama	kill	laden
8783	israel	accuse	iran
8784	rebel	kill	soldier
8785	al-asad	protect	israel
8786	police	arrest	smuggler
8787	police	shoot	criminal
8788	army	fight	enemy
8789	police	attack	activist
8790	militant	kill	guard
8791	ally	stop	iran
8792	assad	leave	syria
8793	al-assad	leave	syria
8794	obama	blame	bush
8795	politician	leave	syria
8796	king	congratulate	obama
8797	mother	kill	daughter
8798	israel	attack	iran
8799	assad	leave	syria
8800	democrat	accuse	republican
8801	republican	attack	democrat
8802	israel	threaten	iran
8803	netanyahu	congratulate	obama
8804	mother	raise	child
8805	refugee	flee	syria
8806	china	challenge	ally
8807	assad	accuse	rebel
8808	israel	accuse	syria
8809	politician	accuse	netanyahu
8810	obama	punish	netanyahu
8811	abbas	congratulate	obama
8812	u.s.	accuse	netanyahu
8813	netanyahu	confront	obama
8814	barak	congratulate	obama
8815	republican	push	administration
8816	israel	attack	iran
8817	husband	hit	wife
8818	politician	visit	tunisia
8819	netanyahu	confront	obama
8820	barak	congratulate	obama
8821	obama	accuse	netanyahu
8822	administration	accuse	netanyahu
8823	palestinian	pursue	israel
8824	jews	defend	obama
8825	obama	confront	iranians
8826	u.s.	inform	iranians
8827	activist	flee	syria
8828	netanyahu	face	obama
8829	assad	accuse	rebel
8830	netanyahu	confront	obama
8831	netanyahu	challenge	obama
8832	muslims	confront	israel
8833	enemy	target	iran
8834	obama	praise	officer
8835	muslims	kill	sister
8836	refugee	flee	syria
8837	refugee	congratulate	obama
8838	washington	accuse	iran
8839	israel	accuse	iran
8840	syria	defeat	enemy
8841	rebel	defeat	army
8842	israel	accuse	iran
8843	iran	back	iraq
8844	expert	help	iraq
8845	gunman	kill	civilian
8846	gunman	kill	officer
8847	iranians	aid	civilian
8848	sunni	lead	iraq
8849	israel	attack	iran
8850	politician	force	iran
8851	soldier	assault	woman
8852	israel	warn	syria
8853	obama	praise	soldier
8854	woman	help	husband
8855	politician	urge	netanyahu
8856	israel	back	al-assad
8857	palestinian	leave	syria
8858	husband	hire	washington
8859	woman	fight	enemy
8860	u.s.	lead	regime
8861	army	pursue	terrorist
8862	army	accuse	israel
8863	israel	help	regime
8864	israel	help	ally
8865	israel	blame	iran
8866	israel	threaten	iran
8867	israel	back	al-assad
8868	police	arrest	teenager
8869	al-assad	succeed	father
8870	politician	urge	netanyahu
8871	army	pursue	rebel
8872	rebel	fight	army
8873	extremist	attack	soldier
8874	army	accuse	israel
8875	israel	help	regime
8876	politician	advise	army
8877	teacher	give	child
8878	rebel	accuse	iran
8879	republican	accuse	administration
8880	israel	punish	palestinian
8881	child	see	mother
8882	taliban	accuse	u.s.
8883	morsi	congratulate	muslims
8884	republican	criticize	administration
8885	republican	accuse	administration
8886	assad	leave	syria
8887	republican	accuse	administration
8888	obama	accuse	mccain
8889	mother	leave	child
8890	regime	attack	syria
8891	israel	attack	iran
8892	woman	see	child
8893	woman	see	husband
8894	tunisia	accuse	judge
8895	republican	accuse	administration
8896	israel	kill	palestinian
8897	mccain	accuse	administration
8898	republican	accuse	administration
8899	militant	capture	israeli
8900	criminal	kill	child
8901	syria	condemn	israel
8902	rebel	kill	gaddafi
8903	regime	kill	syria
8904	iranians	criticize	regime
8905	iranians	leave	iran
8906	republican	accuse	administration
8907	obama	accuse	republican
8908	republican	accuse	administration
8909	obama	encourage	taliban
8910	politician	attack	civilian
8911	activist	accuse	morsi
8912	republican	accuse	administration
8913	activist	accuse	morsi
8914	republican	accuse	administration
8915	washington	accuse	administration
8916	israel	accuse	militant
8917	militia	kill	refugee
8918	morsi	warn	israel
8919	israel	kill	child
8920	china	help	regime
8921	activist	accuse	morsi
8922	activist	accuse	morsi
8923	palestinian	kill	israeli
8924	abbas	accuse	israel
8925	abbas	warn	israel
8926	militant	aid	regime
8927	militant	aid	rebel
8928	washington	accuse	administration
8929	republican	accuse	administration
8930	woman	lose	baby
8931	activist	accuse	morsi
8932	morsi	warn	israel
8933	iranians	attack	jerusalem
8934	terrorist	assassinate	policeman
8935	police	arrest	thief
8936	activist	accuse	morsi
8937	israel	kill	child
8938	officer	arrest	child
8939	officer	detain	child
8940	netanyahu	thank	obama
8941	jews	capture	soldier
8942	palestinian	capture	soldier
8943	father	hit	mother
8944	morsi	accuse	israel
8945	morsi	blame	israel
8946	republican	warn	obama
8947	iran	back	regime
8948	israel	blame	militant
8949	muslims	confront	israel
8950	israel	stop	terrorist
8951	police	shoot	refugee
8952	israel	accuse	iran
8953	israel	kill	terrorist
8954	morsi	accuse	israel
8955	palestinian	stop	israel
8956	ally	criticize	china
8957	israel	leave	palestinian
8958	obama	encourage	syria
8959	obama	help	israel
8960	obama	encourage	morsi
8961	israel	threaten	abbas
8962	syria	take	enemy
8963	bush	attack	iraq
8964	israel	kill	terrorist
8965	morsi	warn	israel
8966	army	warn	civilian
8967	soldier	kill	civilian
8968	officer	arrest	smuggler
8969	iran	save	palestinian
8970	militant	fight	israel
8971	israel	kill	terrorist
8972	israel	accuse	iran
8973	abbas	give	baby
8974	israel	target	criminal
8975	mother	raise	child
8976	administration	warn	ally
8977	israel	attack	iran
8978	obama	thank	morsi
8979	obama	thank	netanyahu
8980	obama	praise	netanyahu
8981	israel	kill	palestinian
8982	guard	accuse	police
8983	soldier	fight	israel
8984	u.s.	push	israel
8985	obama	thank	netanyahu
8986	obama	thank	morsi
8987	israel	warn	palestinian
8988	obama	congratulate	netanyahu
8989	civilian	accuse	israel
8990	obama	thank	morsi
8991	israel	kill	palestinian
8992	israel	attack	iran
8993	netanyahu	blame	iran
8994	israel	accuse	iran
8995	police	arrest	protester
8996	rebel	capture	syria
8997	obama	thank	morsi
8998	gunman	kill	officer
8999	mccain	accuse	administration
9000	protester	defend	tunisia
9001	police	leave	protester
9002	obama	thank	morsi
9003	iran	back	assad
9004	iran	congratulate	palestinian
9005	obama	back	israel
9006	islamists	fight	regime
9007	israel	thank	iran
9008	activist	accuse	tehran
9009	netanyahu	blame	iran
9010	morsi	threaten	israel
9011	washington	denounce	regime
9012	islamists	back	abbas
9013	netanyahu	thank	morsi
9014	administration	accuse	gadhafi
9015	militant	attack	israel
9016	police	prevent	child
9017	iran	threaten	israel
9018	morsi	accuse	protester
9019	israeli	kill	child
9020	police	rescue	hostage
9021	police	chase	youth
9022	iran	back	regime
9023	israel	attack	iran
9024	activist	accuse	tehran
9025	administration	praise	morsi
9026	officer	arrest	woman
9027	terrorist	murder	child
9028	judge	condemn	morsi
9029	father	leave	iraq
9030	soldier	kill	palestinian
9031	morsi	help	administration
9032	israel	blame	abbas
9033	tehran	condemn	militant
9034	militant	defeat	enemy
9035	police	arrest	activist
9036	protester	attack	police
9037	obama	thank	morsi
9038	netanyahu	thank	morsi
9039	democrat	accuse	republican
9040	morsi	challenge	israel
9041	islamists	back	morsi
9042	mccain	blame	iran
9043	army	kill	terrorist
9044	militant	arrest	youth
9045	assad	attack	israel
9046	terrorist	leave	soldier
9047	israel	defy	ally
9048	israel	defy	iran
9049	rebel	leave	guard
9050	assange	accuse	politician
9051	islamists	back	morsi
9052	israel	attack	iran
9053	netanyahu	criticize	administration
9054	israel	protect	civilian
9055	palestinian	thank	iran
9056	al-assad	blame	terrorist
9057	palestinian	pursue	israel
9058	israel	kill	terrorist
9059	iran	accuse	israel
9060	woman	accuse	pentagon
9061	child	kill	civilian
9062	palestinian	pursue	israel
9063	regime	pursue	insurgent
9064	judge	order	administration
9065	republican	accuse	obama
9066	israel	defy	ally
9067	regime	train	youth
9068	terrorist	hit	civilian
9069	husband	leave	wife
9070	republican	accuse	obama
9071	police	arrest	activist
9072	rebel	capture	militiaman
9073	activist	accuse	regime
9074	wife	expect	baby
9075	administration	warn	israeli
9076	iraq	back	syria
9077	terrorist	kill	scientist
9078	regime	bring	youth
9079	israel	attack	iran
9080	israel	attack	iran
9081	rebel	capture	militiaman
9082	rebel	save	woman
9083	israel	accuse	palestinian
9084	jews	kill	muslims
9085	israeli	leave	jerusalem
9086	islamists	assault	activist
9087	islamists	assault	politician
9088	protester	prevent	judge
9089	guard	protect	regime
9090	christian	oppose	dictator
9091	woman	oppose	dictator
9092	muslims	confront	enemy
9093	administration	warn	regime
9094	husband	take	child
9095	protester	stop	judge
9096	protester	prevent	judge
9097	woman	marry	syria
9098	guard	train	terrorist
9099	islamists	accuse	judge
9100	washington	accuse	administration
9101	ally	back	rebel
9102	army	push	rebel
9103	protester	back	regime
9104	judge	urge	judge
9105	police	arrest	thief
9106	obama	warn	assad
9107	obama	warn	regime
9108	obama	warn	assad
9109	washington	accuse	administration
9110	iran	accuse	tehran
9111	christian	defend	regime
9112	obama	warn	syria
9113	obama	warn	syria
9114	ally	back	rebel
9115	obama	warn	regime
9116	obama	warn	al-assad
9117	obama	warn	al-assad
9118	administration	warn	assad
9119	obama	warn	syria
9120	ally	accuse	iran
9121	administration	warn	regime
9122	obama	warn	assad
9123	rebel	take	woman
9124	militia	train	child
9125	obama	warn	assad
9126	israel	attack	iran
9127	obama	warn	syria
9128	obama	warn	assad
9129	obama	warn	al-assad
9130	iran	blame	israel
9131	politician	support	rebel
9132	police	confront	protester
9133	washington	accuse	iran
9134	ally	accuse	iran
9135	obama	warn	assad
9136	pentagon	accuse	iran
9137	islamists	chase	protester
9138	obama	warn	syria
9139	rebel	kill	civilian
9140	christian	stop	child
9141	obama	warn	syria
9142	u.s.	confront	china
9143	china	punish	iran
9144	father	kill	libya
9145	republican	accuse	administration
9146	democrat	accuse	republican
9147	islamists	fight	protester
9148	obama	warn	assad
9149	army	arrest	gunman
9150	police	kill	insurgent
9151	police	arrest	smuggler
9152	guard	give	protester
9153	mother	rape	woman
9154	assad	defeat	rebel
9155	king	congratulate	abbas
9156	obama	warn	assad
9157	terrorist	kill	hostage
9158	administration	accuse	iraq
9159	army	inform	politician
9160	israel	threaten	iran
9161	regime	kill	syria
9162	islamists	chase	protester
9163	army	chase	gunman
9164	army	push	gunman
9165	army	order	protester
9166	obama	warn	assad
9167	officer	blame	iran
9168	assad	defeat	rebel
9169	obama	warn	syria
9170	assad	leave	syria
9171	china	protect	assad
9172	protester	accuse	morsi
9173	administration	push	morsi
9174	guard	give	protester
9175	protester	prevent	judge
9176	smuggler	leave	refugee
9177	police	push	migrant
9178	police	arrest	migrant
9179	israel	seize	jerusalem
9180	obama	warn	al-assad
9181	terrorist	infiltrate	syria
9182	israel	treat	palestinian
9183	syria	attack	israel
9184	ally	confront	israel
9185	obama	embrace	rebel
9186	christian	flee	syria
9187	wife	expect	baby
9188	soldier	prevent	protester
9189	muslims	help	palestinian
9190	police	arrest	thief
9191	police	prevent	protester
9192	soldier	arrest	civilian
9193	iraq	address	rebel
9194	libya	address	rebel
9195	obama	warn	al-assad
9196	obama	warn	assad
9197	king	lose	wife
9198	youth	bring	christian
9199	army	kill	terrorist
9200	israel	attack	iran
9201	terrorist	kill	reporter
9202	protester	accuse	morsi
9203	woman	take	daughter
9204	iraq	address	rebel
9205	libya	address	rebel
9206	police	arrest	civilian
9207	christian	flee	syria
9208	soldier	arrest	civilian
9209	republican	accuse	administration
9210	soldier	shoot	civilian
9211	gunman	kill	soldier
9212	judge	ask	libya
9213	syria	rescue	syria
9214	police	arrest	smuggler
9215	army	accuse	regime
9216	police	detain	protester
9217	officer	stop	protester
9218	gunman	attack	protester
9219	morsi	order	army
9220	soldier	kill	insurgent
9221	woman	take	daughter
9222	ally	face	israel
9223	rebel	accuse	iran
9224	rebel	kill	soldier
9225	christian	leave	syria
9226	syria	back	assad
9227	army	arrest	civilian
9228	obama	warn	syria
9229	israel	accuse	iran
9230	police	protect	protester
9231	scientist	defend	islamists
9232	republican	accuse	obama
9233	woman	kill	husband
9234	abbas	warn	israel
9235	taliban	kill	civilian
9236	soldier	arrest	civilian
9237	islamists	force	protester
9238	china	back	assad
9239	iran	back	assad
9240	activist	blame	militant
9241	gunman	target	activist
9242	gunman	kill	soldier
9243	israel	attack	iran
9244	washington	blame	regime
9245	obama	warn	assad
9246	civilian	attack	army
9247	iranians	train	gunman
9248	terrorist	kill	civilian
9249	israel	attack	iran
9250	iran	threaten	israel
9251	iran	train	militia
9252	army	stop	civilian
9253	army	stop	civilian
9254	gunman	kill	soldier
9255	militant	threaten	iranians
9256	dictator	threaten	enemy
9257	iran	train	militia
9258	israel	accuse	iran
9259	israel	accuse	iran
9260	activist	flee	iran
9261	jews	punish	israel
9262	assad	leave	ally
9263	sniper	shoot	activist
9264	obama	warn	syria
9265	obama	warn	assad
9266	husband	encourage	wife
9267	soldier	help	militia
9268	soldier	help	army
9269	rebel	defeat	assad
9270	daughter	marry	palestinian
9271	rebel	defeat	assad
9272	mother	lose	child
9273	militia	capture	gaddafi
9274	rebel	defeat	regime
9275	police	arrest	thief
9276	woman	ask	reporter
9277	mother	assist	sister
9278	morsi	defeat	ally
9279	wife	kill	baby
9280	soldier	help	police
9281	gunman	kill	policeman
9282	police	arrest	thief
9283	police	arrest	smuggler
9284	washington	accuse	iran
9285	ally	accuse	iran
9286	washington	pursue	iran
9287	army	fight	al-asad
9288	army	defend	iraq
9289	christian	defend	palestinian
9290	regime	support	terrorist
9291	washington	warn	regime
9292	regime	stop	rebel
9293	abbas	warn	administration
9294	tehran	train	officer
9295	christian	challenge	islamists
9296	obama	warn	assad
9297	rebel	capture	hostage
9298	palestinian	back	rebel
